score_mean,score_std,avg_q_values_mean,avg_q_values_std,rolling_100_score
-212.8,103.16445736375438,-0.8675583943724632,1.4428452902799513,-212.8
-161.7,99.38659233942025,0.057871219143271445,2.3166703712778802,-187.25
-193.35,101.41435328705487,0.9001076117157936,2.8906140155231146,-189.28333333333333
-185.95,114.5395702711283,1.8461328089237212,5.192637282602107,-188.45
-182.75,130.7641005781021,2.125098592042923,5.3819222102416235,-187.31
-130.15,40.387954170832465,3.1892549246549606,6.779200227801361,-177.78333333333333
-140.5,96.07973662262863,5.148941810324322,5.613565057471485,-172.45714285714286
-212.15,117.22954315987793,5.295567996706813,9.753983928422466,-177.41875000000002
-178.55,86.3039152615551,6.5847685694694515,11.78303783790197,-177.54444444444445
-153.25,112.07416482424766,8.079200056195258,11.503945569780877,-175.115
-138.45,83.8704985457687,10.378802850842476,18.369199349305976,-171.78181818181818
-154.2,86.66001323988382,9.119076585769653,16.395866782005776,-170.3166666666667
-194.25,127.0527760213717,4.117402437701822,12.418107500031406,-172.15769230769232
-196.8,115.68223263478461,6.073268443346024,10.155725614417618,-173.91785714285717
-149.95,114.97435640863117,10.474277922511101,17.448335216734062,-172.32000000000002
-172.6,109.95137681338007,9.203627202659845,9.316605443486205,-172.3375
-179.3,88.52718880600885,6.476338040828705,14.762396340592952,-172.74705882352941
-161.5,67.83455104730534,10.821511877328158,17.042915420482892,-172.12222222222223
-147.1,107.47430537477072,8.207186648249627,13.652407176987017,-170.80526315789476
-149.0,80.80059926823107,10.598763844370842,17.371363942268317,-169.715
-131.1,77.45280396541666,7.952062630653382,14.309881650532375,-167.8761904761905
-133.2,86.47092605397249,12.64278485774994,18.888011193822393,-166.29999999999998
-176.6,119.00747433404516,11.766744551062583,20.957396984848266,-166.7478260869565
-160.45,92.99206247960375,11.108207106590271,15.028978523711539,-166.48541666666665
-163.25,123.52237172184427,2.274585363268852,14.577552877618585,-166.356
-172.45,107.76850189178654,5.716099691390991,16.305326803653667,-166.5903846153846
-178.05,98.8483554158644,8.067573443055153,17.72454518250571,-167.0148148148148
-134.15,80.10734574372853,12.212850053608417,18.48426453098143,-165.8410714285714
-141.35,123.37417412937465,15.564246194064618,20.334506256528723,-164.99655172413793
-113.2,118.02747227034186,9.718913370370865,12.233651069261963,-163.26999999999998
-105.35,91.91831327754808,12.095798695087433,17.53553114605996,-161.4016129032258
-113.5,87.2567294946657,6.537124885525555,14.39186868901855,-159.9046875
-115.05,134.76938391973624,14.262425608932972,12.604394879156207,-158.54545454545453
-97.1,63.36768228280672,9.716993674635887,13.533916887233158,-156.73823529411766
-108.65,60.398043711783636,11.677111423015594,11.238140245508937,-155.36428571428573
-93.75,71.04844529577947,12.075047051906585,16.18849476619284,-153.65277777777777
-109.3,130.2552554753449,6.851866900920868,22.053977634351735,-152.45405405405407
-127.6,107.46965299929776,18.500122600793837,14.373730948621759,-151.8
-74.4,92.05913431336575,13.664582216739655,17.047055672422804,-149.81538461538463
-83.65,57.36244415992052,11.902905422449113,17.34931476462041,-148.16125
-76.3,60.156025204638084,16.941733619570734,11.819478128707347,-146.40853658536585
-57.3,48.14790808157276,21.226572704315185,12.18009322946022,-144.28690476190476
-82.2,49.926893923436744,20.55844773054123,14.658996554093699,-142.84302325581396
-82.9,65.3596527723818,21.261482660099865,15.927792111962457,-141.4806818181818
-87.4,92.41348728177584,18.190886571072042,18.086543726008628,-140.27888888888887
-75.15,46.538354301077646,12.768827593326568,18.058616039861725,-138.86304347826083
-52.6,33.18909142284079,16.93631256222725,11.352724347349817,-137.02765957446806
-48.55,58.167159300180984,17.122350573539734,22.442085337724272,-135.184375
-82.6,78.71093015786174,17.909448993206023,13.975102560173367,-134.11122448979592
-66.6,54.12694630024378,17.178980898857116,17.806593513301507,-132.761
-86.4,87.66707357653547,12.084928661584854,15.519173302533272,-131.85196078431372
-84.45,85.71217133983642,13.393853019177914,20.701352290832386,-130.9403846153846
-26.55,40.83145717136289,21.245167899131776,12.921404845925492,-128.97075471698113
-71.4,55.89124778484882,17.289585542678832,20.08510748338978,-127.90462962962962
-96.25,96.57877886117524,21.323143362998962,16.357491303556323,-127.3290909090909
-53.2,74.0139389432473,18.894234122685155,18.040781134215244,-126.00535714285714
-72.15,107.41472750144892,18.07847203016281,19.993500956615037,-125.06052631578946
-52.85,41.561970218230186,24.642599831521512,11.02610494121758,-123.8155172413793
-78.85,83.40218033247409,25.87731166779995,17.310102918484365,-123.05338983050846
-49.3,74.78819214428522,17.334370470047,23.096985373082184,-121.82416666666667
-97.2,59.94611615530453,25.34910488128662,16.101766511807888,-121.42049180327868
-87.8,67.80281006441825,21.79289588034153,20.316138334467457,-120.87822580645161
-68.45,94.68144652353742,17.134569936990736,24.7748980658431,-120.04603174603174
-70.45,74.29208004824427,19.933435988426208,19.907595096244847,-119.27109374999999
-50.6,100.75264133928253,17.87252323627472,22.655384049467997,-118.21461538461539
-102.3,112.34116272366626,18.347039192914963,15.402267366286917,-117.97348484848484
-101.5,91.70174767318117,16.476622116565704,16.6191570209073,-117.7276119402985
-79.1,94.40221897481236,24.00056748986244,26.526647456662413,-117.15955882352942
-73.55,96.4072911634472,23.783035039901733,20.668123007297538,-116.52753623188407
-78.05,84.28302882175284,25.07251892387867,23.61222284593049,-115.97785714285715
-59.9,71.20977165352639,26.40210577249527,19.453972609462088,-115.18802816901409
-71.4,94.28422874199951,24.699941563606263,17.91561542657124,-114.57986111111111
-42.65,81.2580522325731,22.46323871612549,20.780900123763605,-113.5945205479452
-21.75,87.53878839511209,23.116837859153748,18.42867674419082,-112.35337837837838
-52.65,69.59225229109465,27.020128846168518,17.527110901645273,-111.55733333333332
-43.45,60.199208772558684,31.787392330169677,21.761804671884423,-110.66118421052632
-32.25,105.94779002190803,27.186644434928894,21.241443069590535,-109.64285714285714
-5.9,94.95921562217616,30.528681332618,18.205273367304688,-108.31282051282051
-8.2,108.28062955506911,28.280177319049834,19.872204862950646,-107.04556962025318
0.3,78.46360202097061,31.63201125860214,19.3265369680991,-105.70375000000001
-10.4,69.46669023806719,35.919086647033694,25.746599903658304,-104.52716049382717
-24.55,97.34446433589382,37.84535510540009,27.262563988529593,-103.55182926829268
-19.8,71.34541625817758,43.751740956306456,25.488999642061003,-102.54277108433735
1.35,113.6709355066077,44.056523758172986,28.91693162348752,-101.30595238095236
-7.65,68.23818579065538,52.42190427780152,25.897760848721404,-100.20411764705881
12.75,87.7687601778554,34.77037000656128,19.82208619463531,-98.89069767441859
-11.0,104.5708020031354,39.79673624038696,19.393030261263167,-97.88045977011492
13.65,91.64765193535052,32.839981937408446,16.55173813595849,-96.61306818181816
-15.55,87.82546987004814,45.68178126811981,30.60494980205361,-95.70224719101121
-5.1,76.7586100090818,42.07455439567566,29.047708784549357,-94.69555555555554
24.05,81.8030207909605,36.110953187942506,26.925655266446714,-93.39065934065933
-5.75,79.66830909266376,47.84964284896851,24.80161997509726,-92.43804347826087
3.25,93.41524444509494,47.15601029396057,27.52116626156164,-91.40913978494623
18.9,85.31113335130539,42.47987470626831,23.033178026889686,-90.23563829787234
37.35,83.27208099768019,29.994264078140258,16.380903086009937,-88.89263157894736
47.8,83.18375347449322,37.04129707813263,24.61905346604709,-87.46875
-0.9,106.11706544636151,38.578805923461914,22.622237998687,-86.57628865979382
43.55,115.22494019137204,34.13488955497742,17.77818301274282,-85.24846938775511
34.2,125.7401665088933,30.64239854812622,16.083087290763228,-84.04191919191919
9.75,180.34874840883032,44.54992356300354,22.84666287014371,-83.104
53.4,108.40537955189065,42.57119262218475,30.32694218561284,-80.442
35.2,107.66791048111048,41.069425868988034,24.172017947789435,-78.473
41.65,155.69615314857063,37.602154064178464,20.9645821149804,-76.123
61.4,123.36356196646005,43.548639583587644,25.37494306660792,-73.6495
52.3,104.68504140867904,39.403673601150516,24.003037511089676,-71.299
43.25,116.99791945968414,35.80725932121277,17.62666621407097,-69.56500000000001
91.3,98.88542013759901,34.579964506626126,21.33040358249369,-67.24700000000001
32.5,151.41386295427787,50.49536885023117,35.29319609060774,-64.80050000000001
61.1,164.7239796559208,37.74391677379608,21.976706542681423,-62.404
93.7,80.75244822751098,35.37233295440674,23.84389447502212,-59.93450000000001
87.4,123.85917300241474,40.416622227430345,24.281653749261345,-57.676000000000016
42.05,158.95430492009825,38.86685791015625,25.465301565035062,-55.71350000000001
91.4,76.57978295800228,35.08452599048614,21.44706369717917,-52.85700000000001
106.6,107.36577912126278,37.43675632476807,21.78891793085638,-49.82300000000001
139.5,103.07815124049274,37.05742936134338,15.252259586025447,-46.928500000000014
38.7,212.55788066213623,38.38641810417175,21.153401771913842,-44.815500000000014
49.1,143.9063657565681,48.96481819152832,28.45895296781459,-42.53150000000001
134.0,110.37925052911177,42.55196342468262,21.908143224116714,-39.5765
128.3,106.34061461073786,40.76866731643677,23.274659177038657,-36.822500000000005
116.05,126.39640026519743,39.135657739639285,20.161460281708806,-34.172000000000004
71.2,128.71576192689474,40.78973660469055,20.942155397332748,-32.14900000000001
60.15,106.10435528538078,41.34151372909546,21.825523599015312,-30.215500000000006
141.05,117.77877344277368,41.31744203567505,16.420899640566372,-27.039000000000005
84.25,108.60400060480471,51.687870788574216,27.260524177232316,-24.592000000000006
115.5,149.6330599552751,50.2616904258728,26.872443283576374,-21.804500000000008
155.9,90.04086791416908,41.63011856079102,19.705232184229732,-18.521000000000004
122.65,117.50488231737886,41.25240259170532,23.160709496558287,-15.514000000000005
156.95,128.0306192818117,41.172229051589966,13.671960231521242,-12.603000000000003
183.75,110.31480074386164,42.87565717697144,14.944375012740773,-9.352000000000004
74.35,156.3014210124985,47.24268503189087,19.502935774635105,-7.476500000000003
110.75,153.48611286401535,47.80031976699829,20.802269577440185,-5.315500000000003
140.75,100.19395664094927,45.81763877868652,24.010823597674968,-2.773000000000003
129.15,136.47181124011615,44.870934057235715,21.50869085463375,-0.3310000000000029
188.15,91.74178580754734,44.15282106399536,18.661797440209927,2.5214999999999974
106.9,129.63101480741406,47.69227724075317,21.951260267456362,4.676999999999997
121.6,125.96006050373772,48.685602855682376,19.806226166415755,6.830499999999997
181.75,92.90565389854264,41.60479526519775,13.819340753894341,9.740999999999996
153.7,138.0709581109808,46.629216003417966,16.39916824135297,12.553999999999997
137.9,135.81058791373258,47.64004926681518,17.269912869451197,14.676999999999998
126.4,154.18560244069482,58.302286529541014,25.262449893763215,16.7775
170.8,114.03951300455377,47.925189304351804,12.040206024268018,19.2485
163.15,123.84084650533481,48.17775917053223,13.456176848228626,21.453000000000003
142.6,136.13205662923508,52.91746425628662,18.98853932222103,23.701
141.85,113.39742640725791,48.127115154266356,17.232594618218243,25.9485
139.3,115.0597556421056,50.14778728485108,17.770195829867244,28.215500000000002
182.8,90.62856526562287,52.19634218215943,19.632890722911387,30.795000000000005
206.7,95.81841378906579,48.14205884933472,12.050361084962319,33.388000000000005
191.75,128.76697639739126,44.566861152648926,11.827148410408187,35.791000000000004
161.55,134.8185818053283,49.715600395202635,16.97695692147736,38.2325
137.25,122.5822495092044,55.15789318084717,17.829052465135735,40.271
221.95,78.98265965587503,49.31075468063354,12.142914976855826,43.3545
181.35,103.19693742905767,51.47750835418701,14.203685790575381,46.0125
231.6,80.10282865102042,51.83537011146545,13.85395767735011,48.59400000000001
184.85,90.40975436428597,57.688051795959474,22.2063145751359,51.15650000000001
165.8,206.95120197766425,53.03664150238037,13.289970513275911,53.77700000000001
152.1,142.5338002388427,55.67309017181397,23.458586173808495,55.83000000000001
180.6,98.85789908007511,55.741883277893066,19.948179951680125,58.35750000000001
179.55,120.11594179660005,60.23217430114746,23.065737309873036,60.681500000000014
170.85,124.60390929070532,57.51197891235351,18.143411738345264,63.17850000000002
191.2,104.01548467719401,56.56404361724854,16.637008225146612,65.58350000000002
154.45,126.0766162216243,59.394731521606445,20.271517416108367,68.10000000000002
182.7,165.37711290769414,57.14352855682373,15.712867078301201,70.80500000000002
183.35,88.38091899332832,52.27850255966187,14.944042723175446,73.32300000000002
196.7,82.638782790241,54.76038227081299,14.752042076142416,75.99450000000002
200.55,124.06639775794082,58.65341701507568,17.19060846208305,78.50600000000003
200.7,106.95454026926826,59.77680568695068,16.044462563380865,81.53600000000002
230.25,63.69819876822098,57.45984039306641,13.35908653118496,84.85350000000003
185.45,117.5318433894675,58.93397760391235,19.586867860515845,87.49900000000004
217.15,72.2293678426398,59.16186790466308,12.14023111870079,90.40600000000002
207.4,100.43190937671467,58.08214282989502,12.49147515179048,93.26050000000001
181.8,127.42246352400471,67.50955333709717,20.712090100714583,95.6775
176.0,112.36219630238071,65.00404510498046,21.11974531739826,98.1515
198.55,100.60682984035584,62.32024307250977,18.74985718839883,100.56349999999999
154.75,124.653150360257,63.26121997833252,20.991347086698482,102.32849999999999
176.1,150.39943308963706,65.34868125915527,12.537614229854496,104.61599999999999
162.75,147.6335702089182,61.94586372375488,15.920117086819422,106.678
188.75,120.74238561586617,62.81816806793213,22.394137447657805,108.88799999999999
215.0,83.52812321859658,62.96835193634033,15.410392291521944,111.097
195.35,99.81049148524576,63.567314338684085,17.12205954189266,113.1325
235.9,62.62326791385552,62.91881618499756,11.802968892545788,115.4885
188.0,100.08154569886341,65.45647716522217,18.4817440274583,117.4725
148.9,160.52574805766733,63.31468162536621,13.145285079577159,119.207
129.3,186.45899789159233,70.35223369598388,20.060422744605088,120.69799999999998
167.8,148.9350264553747,60.27902317047119,15.118994290659247,122.36249999999997
196.6,88.18485369411592,64.36261329650878,15.269974733120998,124.40499999999996
154.95,206.5879384567005,61.35128765106201,12.21999643811792,125.82699999999997
158.85,162.49608092440099,66.71009330749511,26.303542821823793,127.52549999999998
160.65,125.39632958617332,67.91074657440186,15.653396866071908,128.99549999999996
196.2,142.2105925435196,62.43960037231445,12.3020096360344,131.11299999999997
232.25,80.63555112519016,65.52816715240479,10.782693312013889,133.48649999999998
215.05,79.09652663875823,62.19764080047607,9.581969533691815,135.39649999999997
205.0,90.94417026540602,63.47494373321533,8.145619698371798,137.504
239.1,25.21048236453701,63.75244083404541,8.443327049808095,139.86249999999998
201.3,115.27272010324039,65.42799377441406,15.658390832432111,141.68649999999997
193.0,141.00578562224803,59.858137148618695,17.564769172299542,143.24299999999997
218.45,74.61936745912551,64.90133323669434,8.164307890754873,144.9495
238.95,62.151322126767845,67.95411777496338,10.24971775881776,147.34799999999998
255.7,25.60448151562946,67.5146909713745,10.26588210371752,149.4695
237.8,66.58559983407191,67.38170509338379,13.788653855136287,151.50549999999998
221.65,71.74389759488442,66.4297960281372,12.958778636491322,153.62449999999998
200.35,124.41664933431919,62.26065368652344,16.66931743632558,155.094
228.25,76.72978904125691,67.89649562835693,14.167913694854565,157.0245
219.4,83.84471862976977,68.04394588470458,8.793739933757244,158.802
201.45,99.60526037683373,66.211346244812,10.228943864930146,160.2025
227.5,104.19894938353063,69.62598114013672,9.96863076321507,161.9545
254.9,31.31318874649601,68.11098384857178,11.532631965552993,164.07100000000003
215.55,100.52099806822245,69.83560237884521,12.51983471514232,165.31350000000003
228.0,64.07150610635622,65.57271423339844,12.218754248417008,167.26850000000002
228.5,70.54785609782908,65.98964023590088,13.328624063880996,168.94250000000002
195.5,124.40363000288511,70.69104747772217,10.188974685619913,169.96050000000002
227.3,58.882666558611554,68.65547485351563,12.911283297544603,171.3595
206.85,144.3155442625273,71.53477821350097,17.40510653665471,173.0075
216.2,95.81264612719315,70.515456199646,12.048982462886844,174.25549999999998
199.45,102.68935013709527,68.35337753295899,12.040715662284123,175.18400000000003
197.1,148.20679009943825,69.93169748783112,18.969869613295497,175.76
203.9,90.28312192909127,71.0422716140747,12.825257444662176,177.412
164.75,163.57160833296095,68.66442356109619,18.393453052641032,178.56850000000003
222.25,80.77380698429933,72.08278064727783,12.93177437005737,179.45100000000002
240.7,51.089292317213435,70.33894519805908,14.28733038964414,180.57500000000005
230.25,53.123366847962096,71.13308010101318,10.596161423349285,181.71700000000004
222.65,63.05158706629795,69.52435283660888,12.924995306764027,183.23150000000004
181.35,107.11345436154674,72.11790466308594,14.635787368515494,184.44350000000003
172.6,167.99573929434231,71.66995792388916,16.914890709677167,184.75900000000001
203.85,81.15564967199887,75.23531360626221,15.022108965563575,185.955
221.15,68.09689304296683,68.63759603500367,14.576796654515844,187.0115
214.3,96.94767986692071,68.86562118530273,15.968228480875272,187.5955
242.1,63.04125633265886,71.68343572616577,15.110045920894724,188.78999999999996
218.0,134.61875993454922,76.6342945098877,11.254558234748758,189.40049999999997
198.6,144.1404286031325,73.93205909729004,12.916695619112792,189.54899999999995
222.35,84.64867021058897,74.03858604431153,11.085183944424022,191.02899999999994
239.1,72.01454531441621,72.6470573425293,12.111537660872928,192.31249999999991
242.5,37.45945176208255,71.54565334320068,13.776623310175756,193.32999999999993
198.15,134.49761297040493,74.21136798858643,13.767867632801828,194.01999999999992
227.7,41.613636428965265,71.7362735748291,11.273298427295076,194.41549999999992
221.1,116.42069810548475,72.05476951599121,12.65916799769113,195.5574999999999
238.4,65.28996054041097,74.99568367004395,16.030598975282857,196.72549999999993
226.55,69.4114164733879,77.19046993255616,11.910259288927742,197.1734999999999
225.95,70.68497569833129,73.6208339691162,14.244136795665758,197.8959999999999
244.65,47.29223258800429,73.06929683685303,10.540919142061592,198.96349999999993
211.15,123.12136716521458,73.43960723876953,14.874044508384214,199.81099999999992
236.9,53.29550193323813,74.67066478729248,10.609777409695942,200.47199999999992
248.9,41.05439267477643,76.4452169418335,12.923723613852244,201.32949999999994
225.35,76.04795924456592,75.01466274261475,11.841547130977203,202.15699999999993
242.05,41.478561361642946,76.12363758087159,11.435592704118607,203.15899999999993
236.4,44.95424574527211,73.27958278656006,14.563009349820025,204.12999999999997
239.9,54.16631308926434,78.16701431274414,9.810192157345982,204.701
224.3,80.9412392450617,74.16393604278565,11.84219248797577,204.87699999999998
231.4,70.54628939475428,73.50647659301758,13.468689576185092,205.27349999999998
214.2,76.16229209288613,74.41175918579101,13.897188419095938,205.8
240.2,101.5633584983959,73.57309637069702,22.030598545647763,206.8295
241.8,37.29625351581294,73.24786491394043,10.390430798816233,207.028
231.75,76.84425465631253,75.12084503173828,13.566099554497594,207.532
248.35,61.998535636357026,76.32117805480956,11.291158925310597,207.6995
227.4,83.65178451552352,77.01818027496338,13.757380144873142,208.12500000000003
193.3,105.30512058324909,69.13195667266845,15.538890934911137,208.40000000000003
240.85,59.281909018199684,74.91449813842773,14.935687323245105,209.28750000000002
251.35,36.0354722899242,77.31960811614991,13.773173418076533,209.99500000000003
227.95,70.35584365809358,76.12449283599854,8.684721929498338,210.47900000000004
231.5,71.98939980448877,75.42626037597657,15.191788552431374,211.08550000000005
229.55,56.41805888561793,73.77745780944824,14.31405935948559,211.46900000000005
251.55,28.111572818250302,76.4742078781128,11.123070612700786,212.44000000000003
219.2,112.70109512380643,73.92757930755616,14.606727640973286,212.80500000000004
242.1,67.73858420039265,76.95661640167236,10.016549719393849,213.39250000000004
222.55,136.8846902361715,75.98340930938721,12.092138626190406,213.651
216.7,115.95330276043298,80.67140254974365,11.542181137758943,213.81250000000003
245.05,42.29529649101845,75.05825538635254,9.749851309387024,214.25600000000003
201.05,131.3831179574093,67.05911121368408,24.265485256140906,213.96400000000003
205.6,133.12455584309402,77.99537906646728,15.37745106174212,214.16549999999998
215.0,105.21706885742145,77.11308555603027,9.25921698927305,214.14399999999998
243.25,47.447339229929426,76.66805267333984,8.120390598788573,214.50249999999997
246.75,38.966753710526646,77.74975318908692,9.158269072932313,215.15199999999996
237.85,53.986621149669055,77.1112154006958,10.308269237246526,215.77049999999997
248.5,24.130129670077135,73.75636043548585,10.710568249415594,216.26999999999995
230.95,62.20126500659815,77.15485401153565,14.322937510308204,217.03199999999998
214.55,133.83944623473698,72.22290210723877,23.47019967537479,217.41649999999998
223.2,67.61469787273366,75.18078804016113,17.98481775620641,218.021
244.7,32.549719054491334,75.68854675292968,10.428027775416568,218.5805
255.75,25.017625365876924,76.64673671722412,13.124905253251429,218.988
235.7,67.9892406348627,80.43919372558594,11.78598468742083,219.3915
261.55,29.960456394528126,76.0908784866333,14.481241426606696,219.648
233.1,75.99785315527359,77.73611907958984,9.799579810940282,220.099
225.1,72.10365345878989,74.09421863555909,9.550296464675572,220.86099999999996
212.05,83.65938145398376,72.37905025482178,17.444458616582764,221.68849999999995
248.35,33.620599888195116,76.63896083831787,11.259839745372526,222.49399999999994
241.55,71.81956557930435,77.13706760406494,8.867685909830906,222.94349999999994
244.0,60.898535113312604,79.16587028503417,10.463079018037492,223.83399999999995
211.55,112.94268457939185,68.62410011291504,23.982892479037904,224.36099999999996
207.0,93.35670133531137,73.7951560974121,12.472922214514929,224.82449999999994
240.3,46.314826545014036,77.0290548324585,13.467215478323688,225.26549999999992
225.3,73.70717311375503,74.04881572723389,11.84030543740183,225.1959999999999
204.1,119.16724205480031,70.39578328132629,24.064092752339217,225.08649999999992
244.3,32.5594193663475,76.17921104431153,12.537039927914261,225.4794999999999
238.55,78.84059534075203,78.25003089904786,11.380010043252133,225.4739999999999
248.2,36.83190836332283,75.5702600479126,13.823457648678202,225.94299999999993
254.55,30.06917463379889,76.8613208770752,13.514432919067252,226.55849999999992
248.45,22.67731303121667,72.27062091827392,13.169940091322879,226.8584999999999
234.1,63.66019991039597,76.99593906402588,9.276644157007313,226.8099999999999
237.1,43.48853448414821,73.7460256576538,10.074448401879676,226.62399999999988
240.5,49.76100777453007,74.38907966613769,13.223852805347908,226.65099999999987
232.5,70.02217693815221,75.36012916564941,12.975392769672403,226.75949999999986
241.85,45.521857098367704,76.43037929534913,11.777807914917146,227.17449999999985
228.95,86.15254219299504,76.8351276397705,11.92246988620276,227.18149999999986
220.25,111.35286492190396,76.14884510040284,11.14393478079482,227.18999999999986
236.05,45.36341558661793,76.15908927917481,10.06450287919547,227.53599999999983
201.9,157.02829111509274,76.76037940979003,13.854861765565998,227.27999999999986
227.65,67.35786204258096,75.0120038986206,9.304531999174607,227.00749999999985
172.0,120.63647000280156,75.47547817230225,16.534749186867458,226.57199999999986
236.8,59.68390420417075,77.28768386840821,10.692966764208037,226.65999999999985
218.6,129.4727770614348,73.09902305603028,22.263318437973847,226.56099999999984
221.95,117.44448856688356,75.82470264434815,10.319339226652824,226.82549999999983
221.65,99.48248986366237,73.61697368621826,12.145933966954699,226.76899999999986
222.55,68.08236111311683,76.33695487976074,12.007221496315024,226.92599999999987
225.5,78.23614725203501,73.93657493591309,13.779164314152439,227.01899999999986
223.3,80.03426897602249,77.37947978973389,10.356004898511303,227.25749999999985
233.05,53.62587258522062,76.05826377868652,14.04322684533836,227.61699999999985
228.6,76.45115399631598,76.22108268737793,10.599523905371754,227.86399999999983
249.55,43.086785127595434,75.7102840423584,10.758772002717008,228.71199999999982
231.2,55.54002823947883,75.28422698974609,12.363023127621824,228.80149999999983
238.6,48.195217059044566,76.86826496124267,11.996035134344075,228.78049999999982
246.7,17.58617878365071,76.60280799865723,11.71709872439791,228.94499999999982
255.0,19.70840055995359,78.01412563323974,10.731086075854945,229.2684999999998
238.3,33.4697035037895,73.44810218811035,10.20935297597056,229.83799999999982
228.35,70.27560406226182,76.3131778717041,10.17723628491987,230.3954999999998
244.8,41.62944302192607,78.53817119598389,13.806610407125206,230.8049999999998
242.95,49.47351763689763,74.65152359008789,11.627998313990679,231.0229999999998
201.85,76.00503792166467,74.95170993804932,9.976514215561847,230.8984999999998
218.7,69.09650002561254,71.52511672973633,14.172947341036307,230.66449999999983
210.05,118.9778727769425,70.6846788764,20.882859056895622,230.5849999999998
223.25,72.84292762693683,74.13303966522217,14.926090182333498,230.83149999999983
251.05,38.74678254893865,76.27696418762207,11.594198448112977,231.11849999999984
231.55,60.75531165862655,76.10092697143554,11.976021064871244,231.04299999999984
241.75,40.15479914950195,76.40313682556152,10.405722595013229,231.03549999999984
233.65,53.02062657216777,74.9700117111206,8.689742493668927,231.39049999999986
